,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1709,293.0,Шумського (293),"вул. Княгині Ольги (вул. Котка, 4)",49.822662,24.006605
1710,517.0,"Бойчука, Кіноцентр (517)","вул. Княгині Ольги, 49",49.813021,24.000467999999998
1711,,Аквапарк-висадка (519-01),"вул. Княгині Ольги, 69",49.807125,23.998851000000002
1712,519.0,Аквапарк (519),"вул. Княгині Ольги, 69",49.807142,23.999028
1713,516.0,"Бойчука, Кіноцентр (516)","вул. Княгині Ольги, 42",49.813339,24.000768
1714,524.0,Аркаса (524),"вул. Княгині Ольги, 9",49.817564000000004,24.003247
1715,294.0,Шумського (294),"вул. Княгині Ольги, 5а",49.822515,24.00664
1716,468.0,Горбачевського (468),"вул. Сахарова, 50",49.827033,24.010921
1717,466.0,Сахарова (466),"вул. Сахарова, 6",49.832041,24.01771
1718,34.0,Площа Франка (34),"пл. Франка, 70",49.830161,24.031407
1719,29111.0,Ш. Руставелі (291-1),"Ш. Руставелі, 6",49.833343,24.035221
1720,314.0,Три слони (314),"Кільцева дорога, навпроти ТЦ""Три слони""",49.830034999999995,23.905842
1721,,Три слони (314-01),"Кільцева дорога, навпроти ТЦ ""Три слони""",49.830696,23.906373000000002
1722,764.0,Духновича (764),"вул. Кривчицька Дорога, 103",49.84711,24.08146
1723,234.0,Кривчиці (234),"вул. Кривчицька Дорога, 53",49.844255,24.073829
1724,235.0,Шевченківський гай (235),"вул. Кривчицька Дорога, 19А",49.842328,24.069032999999997
1725,277.0,Професорська колонія (277),вул. П. Ніщинського 28,49.839375,24.06671
1726,646.0,Торфяна (646),"вул. Замарстинівська, 122",49.861364,24.026759
1727,571.0,Міртова (571),вул. А. Лінкольна 4А,49.864602000000005,24.028382
1728,572.0,Лінкольна (572),вул. А. Лінкольна (навпроти № 45),49.866572999999995,24.041219
1729,660.0,Миколайчука (660),вул. І. Миколайчука,49.865712,24.044266
1730,570.0,Лінкольна (570),"вул. А. Лінкольна, 45",49.866649,24.04117
1731,573.0,Міртова (573),вул. А. Лінкольна (навпроти № 4А),49.864477,24.028044
1732,647.0,Торфяна (647),"вул. Замарстинівська, 132",49.862178,24.026669000000002
1733,276.0,Професорська колонія (276),"вул. П. Ніщинського, 25",49.839702,24.066654
1734,232.0,Шевченківський гай (232),"вул. Кривчицька Дорога, 16",49.842276,24.06921
1735,233.0,Кривчиці (233),"вул. Кривчицька Дорога, 46",49.844116,24.07369
1736,765.0,Духновича (765),"вул. Кривчицька Дорога, 76",49.847136,24.081429999999997
1737,,Рясне-2 (655-1),"вул. І. Величковського, 2",49.875596,23.938308
1738,664.0,Дитяча лікарня (664),"вул. П. Орлика, 8",49.876284000000005,24.038923
1739,665.0,Дитяча лікарня (665),"вул. П. Орлика, 8",49.876309,24.036509
1740,,"Брюховичі, Смолиста (1071)","смт. Брюховичі, вул. Смолиста",49.894824,23.946692000000002
1741,,"Брюховичі, Вербова (1089)","смт. Брюховичі, вул. Львівська",49.914064,23.965462
1742,,"Брюховичі, Січових Стрільців (1075)","смт. Брюховичі, вул. Січових Стрільців",49.9173,23.968314000000003
1743,,"Брюховичі, під Осовою (1091)","смт. Брюховичі, вул. Під Осовою, 2",49.919067,23.97279
1744,,"Брюховичі, Гамулецька (1093)","смт. Брюховичі, вул. Під Осовою",49.922086,23.982523999999998
1745,1328.0,"Воля Гамулецька, Зелена (1328)","с. Воля-Гамулецька, вул. Зелена",49.924068,23.99045
1746,,"Воля Гамулецька, Альбатрос (1329)","с. Воля-Гамулецька, вул. Зелена",49.923846999999995,23.989527
1747,,"Брюховичі, Гамулецька (1074)","смт. Брюховичі, вул. Під Осовою, 2",49.922048,23.982307000000002
1748,,"Брюховичі, під Осовою (1090)","смт. Брюховичі, вул. Під Осовою, 2",49.91904,23.97249
1749,1076.0,"Брюховичі, Січових Стрільців (1076)","смт. Брюховичі, вул. Під Осовою",49.917477000000005,23.968488
1750,,"Брюховичі, Вербова (1088)","смт. Брюховичі, вул. Львівська",49.91401,23.965385
1751,1060.0,"Брюховичі, Курортна (1060)",вул. Львівська 21,49.904525,23.960071
1752,1073.0,Брюховичі. Вокзал (1073),"смт. Брюховичі, вул. Незалежності України (перехрестя з вул. Курортна)",49.904022999999995,23.939987
1753,1072.0,"Брюховичі, Івасюка (1072)","смт. Брюховичі, вул. Незалежності України, 2",49.901789,23.941604
1754,1077.0,"Брюховичі, Смолиста (1077)",вул. Смолиста (перехрестя з вул. Соснова),49.894754999999996,23.946628
1755,111.0,Приміський вокзал (111),вул. Городоцька (навпроти № 169),49.83574,23.995594
1756,,Приміський вокзал (111-01),"вул. Городоцька, 112",49.836374,23.997509
1757,,Провесінь (212),вул. Глинянський Тракт (навпроти № 165),49.842186,24.103070000000002
1758,1185.0,"Лисиничі, Івасюка (1185)","с. Лисиничі, вул. Т. Шевченка - Івасюка",49.837875,24.120348999999997
1759,1183.0,Лисиничі Центр (1183),Лисиничі вул. Винниківська – Руська,49.835384999999995,24.121570000000002
1760,1182.0,Лисиничі.Героїв Крут (1182),с. Лисиничі вул. Героїв Крут,49.834317,24.126843
1761,1024.0,"Винники, Госпіталь (1024)","вул. Івасюка, 31",49.826646000000004,24.13543
1762,1021.0,"Винники, Винна Гора (1021)","Винники, вул. В. Івасюка, 19",49.823065,24.136904
1763,,"Винники, Винниченка (1023)","м. Винники, вул. Івасюка, 8",49.819691,24.137258
1764,,"Винники, Винна Гора (1020)","м. Винники, вул. Винна Гора, 10",49.823608,24.136983999999998
1765,1025.0,"Винники, Госпіталь (1025)","вул. Івасюка, (навпроти 31)",49.826378000000005,24.135775
1766,1181.0,Лисиничі.Героїв Крут (1181),с. Лисиничі вул. Героїв Крут,49.834554,24.126427
1767,1184.0,Лисиничі Центр (1184),Лисиничі вул. Винниківська – Руська,49.835481,24.121616
1768,1186.0,"Лисиничі, Івасюка (1186)","с. Лисиничі, вул. Т. Шевченка –Радгоспна",49.838052000000005,24.120403
1769,402.0,Католицький університет (402),"вул. І. Франка, 159",49.817763,24.025356
1770,401.0,Карманського (401),вул. І. Франка 145,49.820378999999996,24.027484
1771,713.0,Музей Франка (713),вул. І. Франка 125,49.822131,24.032507
1772,,Стрийський ринок (9),"вул. Волоська, 13",49.829566,24.032593
1773,8.0,Стрийський ринок (8),"вул. Волоська (вул. І. Франка, 81)",49.829235,24.03289
1774,706.0,Стрийський парк (706),"вул. Івана Франка, 112",49.825963,24.0334
1775,33.0,Музей Франка (33),вул. І. Франка 150,49.822238,24.032257
1776,38.0,Карманського (38),вул. І. Франка (навпроти № 145),49.820445,24.027356
1777,712.0,Енергетична (712),"вул. Енергетична, 12",49.815603,24.030082
1778,,Насінна (774),"вул. Кульчицької, 16-А",49.818311,23.9765
1779,,Насінна (773),"вул. Кульчицької, 3",49.818581,23.976988000000002
1780,,Кульчицької (772),"вул. Кульчицької, 1",49.817448,23.972667
1781,760.0,Дністерська (760),вул. Дністерська 2,49.818160999999996,24.057797
1782,368.0,Дунайська (368),"вул. Дністерська, 16А",49.816631,24.050553
1783,367.0,Лікарня №8 (367),"вул. Дністерська, 22",49.814121,24.050928
1784,366.0,Дунайська (366),"вул. Дністерська, 17",49.816621999999995,24.050859
1785,759.0,Дністерська (759),"вул. Дністерська, 1",49.818115999999996,24.057961
1786,391.0,Пасіки Зубрицькі (391),"вул. Зелена, 408",49.78,24.090046
1787,393.0,Сихівський цвинтар (393),"вул. Зелена,420",49.772403999999995,24.101695
1788,,Пульмонологічний центр (390-01),"вул. Зелена, 406",49.782965000000004,24.097223
1789,382.0,Сихівська (382),"вул. Зелена, 301",49.798154,24.071753
1790,61.0,пл. Ринок (61),"пл. Ринок, 14",49.841463,24.032270999999998
1791,63.0,Руська (63),"вул. Руська, 20",49.841989,24.034819
1792,226.0,Личаківський цвинтар (226),"вул. Мечникова, 10",49.83408,24.052192
1793,227.0,Інфекційна лікарня (227),"вул. Мечникова (Пекарська, 54)",49.832806,24.050338
1794,239.0,Левицького (239),"вул. Левицького, 122",49.830341,24.049463
1795,,Погулянка (197-01),"вул. А. Вахнянина, 27",49.828996999999994,24.056159
1796,197.0,Погулянка (197),"вул. Вахнянина,27",49.829386,24.056939
1797,238.0,Левицького (238),"вул. Левицького, 99",49.830464,24.049442000000003
1798,225.0,Личаківський цвинтар (225),вул. Мечникова (вхід на цвинтар),49.833667,24.052039999999998
